Source,Target,Weight,Label (currently just name of target doc)
dhq-000005,dhq-000090,6.975115558,dhq-000090
dhq-000005,dhq-000091,5.943948919,dhq-000091
dhq-000005,dhq-000092,7.295888778,dhq-000092
dhq-000005,dhq-000093,7.278750356,dhq-000093
dhq-000005,dhq-000094,7.36765912,dhq-000094
dhq-000005,dhq-000095,5.040265239,dhq-000095
dhq-000005,dhq-000096,7.147462728,dhq-000096
dhq-000005,dhq-000097,6.583745569,dhq-000097
dhq-000005,dhq-000098,6.961371169,dhq-000098
dhq-000005,dhq-000099,5.443941192,dhq-000099
dhq-000005,dhq-000100,5.775246763,dhq-000100
dhq-000005,dhq-000101,7.216698973,dhq-000101
dhq-000005,dhq-000102,6.424168177,dhq-000102
dhq-000005,dhq-000103,6.235878871,dhq-000103
dhq-000005,dhq-000104,4.743288097,dhq-000104
dhq-000005,dhq-000105,5.094325385,dhq-000105
dhq-000005,dhq-000106,5.598891568,dhq-000106
dhq-000005,dhq-000107,6.05670602,dhq-000107
dhq-000005,dhq-000108,4.506747251,dhq-000108
dhq-000005,dhq-000109,4.824507188,dhq-000109
dhq-000005,dhq-000110,6.128087313,dhq-000110
dhq-000006,dhq-000007,0.999057204,dhq-000007
dhq-000006,dhq-000008,0.175220502,dhq-000008
dhq-000006,dhq-000009,4.784871165,dhq-000009
dhq-000006,dhq-000010,4.679869483,dhq-000010
dhq-000006,dhq-000011,2.892098083,dhq-000011
dhq-000006,dhq-000012,3.771444753,dhq-000012
dhq-000006,dhq-000013,1.287831322,dhq-000013
dhq-000006,dhq-000014,1.150846469,dhq-000014
dhq-000006,dhq-000015,3.855036706,dhq-000015
dhq-000006,dhq-000016,1.729723978,dhq-000016
dhq-000006,dhq-000017,2.5585072,dhq-000017
dhq-000006,dhq-000018,2.986376441,dhq-000018
dhq-000006,dhq-000019,3.883072594,dhq-000019
dhq-000006,dhq-000020,1.844601895,dhq-000020
dhq-000006,dhq-000021,2.195101958,dhq-000021
dhq-000006,dhq-000022,2.15158732,dhq-000022
dhq-000006,dhq-000023,3.235197853,dhq-000023
dhq-000006,dhq-000024,3.258156562,dhq-000024
dhq-000006,dhq-000025,3.427837917,dhq-000025
dhq-000006,dhq-000026,3.899367056,dhq-000026
dhq-000006,dhq-000027,3.696918939,dhq-000027
dhq-000006,dhq-000028,3.676970936,dhq-000028
dhq-000006,dhq-000029,3.529486944,dhq-000029
dhq-000006,dhq-000030,3.201597341,dhq-000030
dhq-000006,dhq-000031,3.053515278,dhq-000031
dhq-000006,dhq-000032,7.094579411,dhq-000032
dhq-000006,dhq-000033,4.126568799,dhq-000033
dhq-000006,dhq-000034,4.085556552,dhq-000034
dhq-000006,dhq-000035,3.426599427,dhq-000035
dhq-000006,dhq-000036,1.426859534,dhq-000036
dhq-000006,dhq-000037,1.663187305,dhq-000037
dhq-000006,dhq-000038,2.953767383,dhq-000038
dhq-000006,dhq-000039,3.138335037,dhq-000039
dhq-000006,dhq-000040,2.37359932,dhq-000040
dhq-000006,dhq-000041,3.296474889,dhq-000041
dhq-000006,dhq-000042,5.087867346,dhq-000042
dhq-000006,dhq-000043,4.605735927,dhq-000043
dhq-000006,dhq-000044,4.788688157,dhq-000044
dhq-000006,dhq-000045,2.882893529,dhq-000045
dhq-000006,dhq-000046,2.163137964,dhq-000046
dhq-000006,dhq-000047,0.416177795,dhq-000047
dhq-000006,dhq-000048,2.830758953,dhq-000048
dhq-000006,dhq-000049,2.103872467,dhq-000049
dhq-000006,dhq-000050,1.584352127,dhq-000050
dhq-000006,dhq-000051,2.315969184,dhq-000051
dhq-000006,dhq-000052,2.619388933,dhq-000052
dhq-000006,dhq-000053,1.99085627,dhq-000053
dhq-000006,dhq-000054,2.22938706,dhq-000054
dhq-000006,dhq-000055,1.253819221,dhq-000055
dhq-000006,dhq-000056,2.17246188,dhq-000056
dhq-000006,dhq-000057,2.277040065,dhq-000057
dhq-000006,dhq-000058,2.240067098,dhq-000058
dhq-000006,dhq-000059,2.384573057,dhq-000059
dhq-000006,dhq-000060,1.957504987,dhq-000060
dhq-000006,dhq-000061,2.988517153,dhq-000061
dhq-000006,dhq-000062,3.106334831,dhq-000062
dhq-000006,dhq-000063,2.820641123,dhq-000063
dhq-000006,dhq-000064,4.444280128,dhq-000064
dhq-000006,dhq-000065,2.019039481,dhq-000065
dhq-000006,dhq-000066,4.318399652,dhq-000066
dhq-000006,dhq-000067,3.076692638,dhq-000067
dhq-000006,dhq-000068,4.795730792,dhq-000068
dhq-000006,dhq-000069,3.814011986,dhq-000069
dhq-000006,dhq-000070,3.61581461,dhq-000070
dhq-000006,dhq-000071,3.318301221,dhq-000071
dhq-000006,dhq-000072,3.601273193,dhq-000072
dhq-000006,dhq-000073,0.594433558,dhq-000073
dhq-000006,dhq-000074,2.487528101,dhq-000074
dhq-000006,dhq-000075,0.818215657,dhq-000075
dhq-000006,dhq-000076,4.021741922,dhq-000076
dhq-000006,dhq-000077,1.305398453,dhq-000077
dhq-000006,dhq-000078,3.223581553,dhq-000078
dhq-000006,dhq-000079,3.084513595,dhq-000079
dhq-000006,dhq-000080,1.646255325,dhq-000080
dhq-000006,dhq-000081,3.676395549,dhq-000081
dhq-000006,dhq-000082,5.184831506,dhq-000082
dhq-000006,dhq-000083,0.515986189,dhq-000083
dhq-000006,dhq-000084,1.44675448,dhq-000084
dhq-000006,dhq-000085,1.696697316,dhq-000085
dhq-000006,dhq-000086,0.431026056,dhq-000086
dhq-000006,dhq-000087,3.719354598,dhq-000087
dhq-000006,dhq-000088,3.31265922,dhq-000088
dhq-000006,dhq-000089,3.545012548,dhq-000089
dhq-000006,dhq-000090,3.509523788,dhq-000090
dhq-000006,dhq-000091,4.299190875,dhq-000091
dhq-000006,dhq-000092,4.728044452,dhq-000092
dhq-000006,dhq-000093,4.72321697,dhq-000093
dhq-000006,dhq-000094,4.837398758,dhq-000094
dhq-000006,dhq-000095,1.120098064,dhq-000095
dhq-000006,dhq-000096,3.671566459,dhq-000096
dhq-000006,dhq-000097,4.147444141,dhq-000097
dhq-000006,dhq-000098,4.774471934,dhq-000098
dhq-000006,dhq-000099,3.602261822,dhq-000099
dhq-000006,dhq-000100,2.892121454,dhq-000100
dhq-000006,dhq-000101,4.939952507,dhq-000101
dhq-000006,dhq-000102,2.455569589,dhq-000102
dhq-000006,dhq-000103,3.31255918,dhq-000103
dhq-000006,dhq-000104,2.604077267,dhq-000104
dhq-000006,dhq-000105,3.08799863,dhq-000105
dhq-000006,dhq-000106,2.820044291,dhq-000106
dhq-000006,dhq-000107,2.761867125,dhq-000107
dhq-000006,dhq-000108,2.555229393,dhq-000108
dhq-000006,dhq-000109,2.109193978,dhq-000109
dhq-000006,dhq-000110,1.772536691,dhq-000110
dhq-000007,dhq-000008,1.1176282,dhq-000008
dhq-000007,dhq-000009,4.441201146,dhq-000009
dhq-000007,dhq-000010,4.098653691,dhq-000010
dhq-000007,dhq-000011,3.367921058,dhq-000011
dhq-000007,dhq-000012,3.398928806,dhq-000012
dhq-000007,dhq-000013,0.936942373,dhq-000013
dhq-000007,dhq-000014,0.364276967,dhq-000014
dhq-000007,dhq-000015,2.39494596,dhq-000015
dhq-000007,dhq-000016,1.693959109,dhq-000016
dhq-000007,dhq-000017,1.916811902,dhq-000017
dhq-000007,dhq-000018,1.487843935,dhq-000018
dhq-000007,dhq-000019,3.691911023,dhq-000019
dhq-000007,dhq-000020,0.915197241,dhq-000020
dhq-000007,dhq-000021,1.78794288,dhq-000021
dhq-000007,dhq-000022,1.072787741,dhq-000022
dhq-000007,dhq-000023,2.65982032,dhq-000023
dhq-000007,dhq-000024,1.643464521,dhq-000024
dhq-000007,dhq-000025,2.746961477,dhq-000025
dhq-000007,dhq-000026,3.514954262,dhq-000026
dhq-000007,dhq-000027,3.348173949,dhq-000027
dhq-000007,dhq-000028,3.329885422,dhq-000028
dhq-000007,dhq-000029,1.676072163,dhq-000029
dhq-000007,dhq-000030,2.077759908,dhq-000030
dhq-000007,dhq-000031,2.580917262,dhq-000031
dhq-000007,dhq-000032,7.039265225,dhq-000032
dhq-000007,dhq-000033,4.04487619,dhq-000033
dhq-000007,dhq-000034,3.997391041,dhq-000034
dhq-000007,dhq-000035,3.355228416,dhq-000035
dhq-000007,dhq-000036,1.688006203,dhq-000036
dhq-000007,dhq-000037,1.280348078,dhq-000037
dhq-000007,dhq-000038,2.583898898,dhq-000038
dhq-000007,dhq-000039,1.889236898,dhq-000039
dhq-000007,dhq-000040,1.456998968,dhq-000040
dhq-000007,dhq-000041,2.877596385,dhq-000041
dhq-000007,dhq-000042,4.862149877,dhq-000042
dhq-000007,dhq-000043,4.112391733,dhq-000043
dhq-000007,dhq-000044,4.263557715,dhq-000044
dhq-000007,dhq-000045,2.456391924,dhq-000045
dhq-000007,dhq-000046,1.230782549,dhq-000046
dhq-000007,dhq-000047,1.700647706,dhq-000047
dhq-000007,dhq-000048,2.16652268,dhq-000048
dhq-000007,dhq-000049,1.714657192,dhq-000049
dhq-000007,dhq-000050,1.126128361,dhq-000050
dhq-000007,dhq-000051,2.361119233,dhq-000051
dhq-000007,dhq-000052,2.69989127,dhq-000052
dhq-000007,dhq-000053,2.027496026,dhq-000053
dhq-000007,dhq-000054,2.417955008,dhq-000054
dhq-000007,dhq-000055,0.865244648,dhq-000055
dhq-000007,dhq-000056,1.442541002,dhq-000056
dhq-000007,dhq-000057,2.101009298,dhq-000057
dhq-000007,dhq-000058,1.981617881,dhq-000058
dhq-000007,dhq-000059,1.6224899,dhq-000059
dhq-000007,dhq-000060,1.824565459,dhq-000060
dhq-000007,dhq-000061,2.702262704,dhq-000061
dhq-000007,dhq-000062,1.970856753,dhq-000062
dhq-000007,dhq-000063,2.322984744,dhq-000063
dhq-000007,dhq-000064,4.516130442,dhq-000064
dhq-000007,dhq-000065,0.6656593,dhq-000065
dhq-000007,dhq-000066,4.15806245,dhq-000066
dhq-000007,dhq-000067,2.495857914,dhq-000067
dhq-000007,dhq-000068,4.304673354,dhq-000068
dhq-000007,dhq-000069,3.382699807,dhq-000069
dhq-000007,dhq-000070,3.814528816,dhq-000070
dhq-000007,dhq-000071,3.060079484,dhq-000071
dhq-000007,dhq-000072,3.286288297,dhq-000072
dhq-000007,dhq-000073,1.380622025,dhq-000073
dhq-000007,dhq-000074,2.013457635,dhq-000074
dhq-000007,dhq-000075,0.475851434,dhq-000075
dhq-000007,dhq-000076,3.540982417,dhq-000076
dhq-000007,dhq-000077,1.418263954,dhq-000077
dhq-000007,dhq-000078,2.709671425,dhq-000078
dhq-000007,dhq-000079,2.648939802,dhq-000079
dhq-000007,dhq-000080,0.910499174,dhq-000080
dhq-000007,dhq-000081,2.148569732,dhq-000081
dhq-000007,dhq-000082,4.415080712,dhq-000082
dhq-000007,dhq-000083,2.546253024,dhq-000083
dhq-000007,dhq-000084,1.056979967,dhq-000084
dhq-000007,dhq-000085,1.260047139,dhq-000085
dhq-000007,dhq-000086,2.627837381,dhq-000086
dhq-000007,dhq-000087,2.227621419,dhq-000087
dhq-000007,dhq-000088,1.891972667,dhq-000088
dhq-000007,dhq-000089,2.993656807,dhq-000089
dhq-000007,dhq-000090,2.804854934,dhq-000090
dhq-000007,dhq-000091,3.730760144,dhq-000091
dhq-000007,dhq-000092,4.230004906,dhq-000092
dhq-000007,dhq-000093,4.542236229,dhq-000093
dhq-000007,dhq-000094,4.24016377,dhq-000094
dhq-000007,dhq-000095,0.945330092,dhq-000095
dhq-000007,dhq-000096,3.949810696,dhq-000096
dhq-000007,dhq-000097,3.521293164,dhq-000097
dhq-000007,dhq-000098,4.158194417,dhq-000098
dhq-000007,dhq-000099,1.876403085,dhq-000099
dhq-000007,dhq-000100,2.475925015,dhq-000100
dhq-000007,dhq-000101,4.284395487,dhq-000101
dhq-000007,dhq-000102,2.476961233,dhq-000102
dhq-000007,dhq-000103,3.088227131,dhq-000103
dhq-000007,dhq-000104,3.116395844,dhq-000104
dhq-000007,dhq-000105,3.309503654,dhq-000105
dhq-000007,dhq-000106,1.983869577,dhq-000106
dhq-000007,dhq-000107,2.151531109,dhq-000107
dhq-000007,dhq-000108,2.832034564,dhq-000108
dhq-000007,dhq-000109,1.552510368,dhq-000109
dhq-000007,dhq-000110,2.400529516,dhq-000110
dhq-000008,dhq-000009,5.084237687,dhq-000009
dhq-000008,dhq-000010,4.937426892,dhq-000010
dhq-000008,dhq-000011,3.931133129,dhq-000011
dhq-000008,dhq-000012,3.952386826,dhq-000012
dhq-000008,dhq-000013,1.430506755,dhq-000013
dhq-000008,dhq-000014,1.570279321,dhq-000014
dhq-000008,dhq-000015,2.411027481,dhq-000015
dhq-000008,dhq-000016,1.890700116,dhq-000016
dhq-000008,dhq-000017,2.894094567,dhq-000017
dhq-000008,dhq-000018,3.071791813,dhq-000018
dhq-000008,dhq-000019,4.008705928,dhq-000019
dhq-000008,dhq-000020,2.053788126,dhq-000020
dhq-000008,dhq-000021,2.405281308,dhq-000021
dhq-000008,dhq-000022,1.950637234,dhq-000022
dhq-000008,dhq-000023,3.440476952,dhq-000023
dhq-000008,dhq-000024,2.856205431,dhq-000024
dhq-000008,dhq-000025,3.105145228,dhq-000025
dhq-000008,dhq-000026,4.136223245,dhq-000026
dhq-000008,dhq-000027,3.248972834,dhq-000027
dhq-000008,dhq-000028,3.840059831,dhq-000028
dhq-000008,dhq-000029,3.086713541,dhq-000029
dhq-000008,dhq-000030,3.475461688,dhq-000030
dhq-000008,dhq-000031,3.267417348,dhq-000031
dhq-000008,dhq-000032,7.381968128,dhq-000032
dhq-000008,dhq-000033,3.543525829,dhq-000033
dhq-000008,dhq-000034,4.235381865,dhq-000034
dhq-000008,dhq-000035,3.660167573,dhq-000035
dhq-000008,dhq-000036,1.324833794,dhq-000036
dhq-000008,dhq-000037,2.023147815,dhq-000037
dhq-000008,dhq-000038,2.696111663,dhq-000038
dhq-000008,dhq-000039,3.361896244,dhq-000039
dhq-000008,dhq-000040,2.80450313,dhq-000040
dhq-000008,dhq-000041,3.600900696,dhq-000041
dhq-000008,dhq-000042,5.28852847,dhq-000042
dhq-000008,dhq-000043,4.797770134,dhq-000043
dhq-000008,dhq-000044,5.03144048,dhq-000044
dhq-000008,dhq-000045,3.1204648,dhq-000045
dhq-000008,dhq-000046,2.393521585,dhq-000046
dhq-000008,dhq-000047,0.701633938,dhq-000047
dhq-000008,dhq-000048,3.204629936,dhq-000048
dhq-000008,dhq-000049,2.228441974,dhq-000049
dhq-000008,dhq-000050,2.097924736,dhq-000050
dhq-000008,dhq-000051,3.172662683,dhq-000051
dhq-000008,dhq-000052,2.943679903,dhq-000052
dhq-000008,dhq-000053,2.212531377,dhq-000053
dhq-000008,dhq-000054,3.122651557,dhq-000054
dhq-000008,dhq-000055,1.716232166,dhq-000055
dhq-000008,dhq-000056,2.475571522,dhq-000056
dhq-000008,dhq-000057,2.725304775,dhq-000057
dhq-000008,dhq-000058,2.624892907,dhq-000058
dhq-000008,dhq-000059,2.689877412,dhq-000059
dhq-000008,dhq-000060,2.124093803,dhq-000060
dhq-000008,dhq-000061,3.299856221,dhq-000061
dhq-000008,dhq-000062,3.339761585,dhq-000062
dhq-000008,dhq-000063,3.119822832,dhq-000063
dhq-000008,dhq-000064,4.814511938,dhq-000064
dhq-000008,dhq-000065,2.169796286,dhq-000065
dhq-000008,dhq-000066,4.702646077,dhq-000066
dhq-000008,dhq-000067,3.47754551,dhq-000067
dhq-000008,dhq-000068,5.138682197,dhq-000068
dhq-000008,dhq-000069,3.921152098,dhq-000069
dhq-000008,dhq-000070,3.887558664,dhq-000070
dhq-000008,dhq-000071,3.640446273,dhq-000071
dhq-000008,dhq-000072,3.988196536,dhq-000072
dhq-000008,dhq-000073,0.918093947,dhq-000073
dhq-000008,dhq-000074,2.761302458,dhq-000074
dhq-000008,dhq-000075,1.029705426,dhq-000075
dhq-000008,dhq-000076,4.475190965,dhq-000076
dhq-000008,dhq-000077,1.707795651,dhq-000077
dhq-000008,dhq-000078,3.507626346,dhq-000078
dhq-000008,dhq-000079,3.388311336,dhq-000079
dhq-000008,dhq-000080,1.865083767,dhq-000080
dhq-000008,dhq-000081,2.158528723,dhq-000081
dhq-000008,dhq-000082,5.439056065,dhq-000082
dhq-000008,dhq-000083,0.657657862,dhq-000083
dhq-000008,dhq-000084,1.780452465,dhq-000084
dhq-000008,dhq-000085,2.073453026,dhq-000085
dhq-000008,dhq-000086,0.557947891,dhq-000086
dhq-000008,dhq-000087,4.126778732,dhq-000087
dhq-000008,dhq-000088,3.561551424,dhq-000088
dhq-000008,dhq-000089,3.779677787,dhq-000089
dhq-000008,dhq-000090,3.811882032,dhq-000090
dhq-000008,dhq-000091,3.453852315,dhq-000091
dhq-000008,dhq-000092,4.950191933,dhq-000092
dhq-000008,dhq-000093,5.02910706,dhq-000093
dhq-000008,dhq-000094,5.04518312,dhq-000094
dhq-000008,dhq-000095,1.533044145,dhq-000095
dhq-000008,dhq-000096,4.646108146,dhq-000096
dhq-000008,dhq-000097,4.513221611,dhq-000097
dhq-000008,dhq-000098,5.035914302,dhq-000098
dhq-000008,dhq-000099,3.9552416,dhq-000099
dhq-000008,dhq-000100,2.994491507,dhq-000100
dhq-000008,dhq-000101,5.164173461,dhq-000101
dhq-000008,dhq-000102,3.84565316,dhq-000102
dhq-000008,dhq-000103,3.618347712,dhq-000103
dhq-000008,dhq-000104,3.842619662,dhq-000104
dhq-000008,dhq-000105,3.895989293,dhq-000105
dhq-000008,dhq-000106,3.153386084,dhq-000106
dhq-000008,dhq-000107,3.127094353,dhq-000107
dhq-000008,dhq-000108,2.657499792,dhq-000108
dhq-000008,dhq-000109,2.795807173,dhq-000109
dhq-000008,dhq-000110,2.28929455,dhq-000110
dhq-000009,dhq-000010,1.953456944,dhq-000010
dhq-000009,dhq-000011,6.30405366,dhq-000011
dhq-000009,dhq-000012,5.467945015,dhq-000012
dhq-000009,dhq-000013,1.324897446,dhq-000013
dhq-000009,dhq-000014,4.314048094,dhq-000014
dhq-000009,dhq-000015,5.648584714,dhq-000015
dhq-000009,dhq-000016,4.95672016,dhq-000016
dhq-000009,dhq-000017,2.688905613,dhq-000017
dhq-000009,dhq-000018,5.94006307,dhq-000018
dhq-000009,dhq-000019,7.387998421,dhq-000019
dhq-000009,dhq-000020,4.494766964,dhq-000020
dhq-000009,dhq-000021,5.430503236,dhq-000021
dhq-000009,dhq-000022,5.403341607,dhq-000022
dhq-000009,dhq-000023,5.80816471,dhq-000023
dhq-000009,dhq-000024,6.620818286,dhq-000024
dhq-000009,dhq-000025,5.725830034,dhq-000025
dhq-000009,dhq-000026,6.929125622,dhq-000026
dhq-000009,dhq-000027,7.047122438,dhq-000027
dhq-000009,dhq-000028,5.886114865,dhq-000028
dhq-000009,dhq-000029,6.72407454,dhq-000029
dhq-000009,dhq-000030,4.652158648,dhq-000030
dhq-000009,dhq-000031,6.607351195,dhq-000031
dhq-000009,dhq-000032,10.08875644,dhq-000032
dhq-000009,dhq-000033,7.640689515,dhq-000033
dhq-000009,dhq-000034,7.530443487,dhq-000034
dhq-000009,dhq-000035,6.948888776,dhq-000035
dhq-000009,dhq-000036,4.622263849,dhq-000036
dhq-000009,dhq-000037,4.771858705,dhq-000037
dhq-000009,dhq-000038,3.54271039,dhq-000038
dhq-000009,dhq-000039,6.492473662,dhq-000039
dhq-000009,dhq-000040,5.845331955,dhq-000040
dhq-000009,dhq-000041,5.297494965,dhq-000041
dhq-000009,dhq-000042,7.445608357,dhq-000042
dhq-000009,dhq-000043,3.496803841,dhq-000043
dhq-000009,dhq-000044,7.90400765,dhq-000044
dhq-000009,dhq-000045,4.827026647,dhq-000045
dhq-000009,dhq-000046,5.28921862,dhq-000046
dhq-000009,dhq-000047,5.591327832,dhq-000047
dhq-000009,dhq-000048,3.021590526,dhq-000048
dhq-000009,dhq-000049,5.03737374,dhq-000049
dhq-000009,dhq-000050,5.145204542,dhq-000050
dhq-000009,dhq-000051,6.14797172,dhq-000051
dhq-000009,dhq-000052,3.904924783,dhq-000052
dhq-000009,dhq-000053,5.182463943,dhq-000053
dhq-000009,dhq-000054,5.751148155,dhq-000054
dhq-000009,dhq-000055,5.048918878,dhq-000055
dhq-000009,dhq-000056,5.011011986,dhq-000056
dhq-000009,dhq-000057,5.408612052,dhq-000057
dhq-000009,dhq-000058,4.978295202,dhq-000058
dhq-000009,dhq-000059,4.92588026,dhq-000059
dhq-000009,dhq-000060,5.06623223,dhq-000060
dhq-000009,dhq-000061,5.857773175,dhq-000061
dhq-000009,dhq-000062,4.502037561,dhq-000062
dhq-000009,dhq-000063,4.733087534,dhq-000063
dhq-000009,dhq-000064,6.285491463,dhq-000064
dhq-000009,dhq-000065,6.019027102,dhq-000065
dhq-000009,dhq-000066,4.969298464,dhq-000066
dhq-000009,dhq-000067,6.350740042,dhq-000067
dhq-000009,dhq-000068,8.026634199,dhq-000068
dhq-000009,dhq-000069,5.02413657,dhq-000069
dhq-000009,dhq-000070,7.889489028,dhq-000070
dhq-000009,dhq-000071,6.764575462,dhq-000071
dhq-000009,dhq-000072,6.567377125,dhq-000072
dhq-000009,dhq-000073,5.268460969,dhq-000073
dhq-000009,dhq-000074,5.372576615,dhq-000074
dhq-000009,dhq-000075,4.846013841,dhq-000075
dhq-000009,dhq-000076,7.189349458,dhq-000076
dhq-000009,dhq-000077,5.616395923,dhq-000077
dhq-000009,dhq-000078,6.286060438,dhq-000078
dhq-000009,dhq-000079,6.531435343,dhq-000079
dhq-000009,dhq-000080,6.181298609,dhq-000080
dhq-000009,dhq-000081,6.940283972,dhq-000081
dhq-000009,dhq-000082,8.16223738,dhq-000082
dhq-000009,dhq-000083,6.79042445,dhq-000083
dhq-000009,dhq-000084,5.039246155,dhq-000084
dhq-000009,dhq-000085,2.352923905,dhq-000085
dhq-000009,dhq-000086,6.678358451,dhq-000086
dhq-000009,dhq-000087,6.188410294,dhq-000087
dhq-000009,dhq-000088,6.518296775,dhq-000088
dhq-000009,dhq-000089,0.901366006,dhq-000089
dhq-000009,dhq-000090,7.204350721,dhq-000090
dhq-000009,dhq-000091,5.640788305,dhq-000091
dhq-000009,dhq-000092,7.298319514,dhq-000092
dhq-000009,dhq-000093,7.431347292,dhq-000093
dhq-000009,dhq-000094,7.748247976,dhq-000094
dhq-000009,dhq-000095,4.821571676,dhq-000095
dhq-000009,dhq-000096,7.268894368,dhq-000096
dhq-000009,dhq-000097,6.777911964,dhq-000097
dhq-000009,dhq-000098,4.679175569,dhq-000098
dhq-000009,dhq-000099,5.783424568,dhq-000099
dhq-000009,dhq-000100,4.921224599,dhq-000100
dhq-000009,dhq-000101,4.328641376,dhq-000101
dhq-000009,dhq-000102,6.6561311,dhq-000102
dhq-000009,dhq-000103,6.456268979,dhq-000103
dhq-000009,dhq-000104,6.80084108,dhq-000104
dhq-000009,dhq-000105,6.477648091,dhq-000105
dhq-000009,dhq-000106,5.199429889,dhq-000106
dhq-000009,dhq-000107,6.157502785,dhq-000107
dhq-000009,dhq-000108,6.79924502,dhq-000108
dhq-000009,dhq-000109,5.361238549,dhq-000109
dhq-000009,dhq-000110,5.588205582,dhq-000110
dhq-000010,dhq-000011,4.925373843,dhq-000011
dhq-000010,dhq-000012,6.038459054,dhq-000012
dhq-000010,dhq-000013,3.706556888,dhq-000013
dhq-000010,dhq-000014,3.771967548,dhq-000014
dhq-000010,dhq-000015,6.458679746,dhq-000015
dhq-000010,dhq-000016,5.502085288,dhq-000016
dhq-000010,dhq-000017,2.572281592,dhq-000017
dhq-000010,dhq-000018,5.314619354,dhq-000018
dhq-000010,dhq-000019,5.445492116,dhq-000019
dhq-000010,dhq-000020,4.649664549,dhq-000020
dhq-000010,dhq-000021,5.21323956,dhq-000021
dhq-000010,dhq-000022,5.312684021,dhq-000022
dhq-000010,dhq-000023,5.267993408,dhq-000023
dhq-000010,dhq-000024,5.962699575,dhq-000024
dhq-000010,dhq-000025,4.655472886,dhq-000025
dhq-000010,dhq-000026,6.297110242,dhq-000026
dhq-000010,dhq-000027,5.442428988,dhq-000027
dhq-000010,dhq-000028,5.899543324,dhq-000028
dhq-000010,dhq-000029,5.886493963,dhq-000029
dhq-000010,dhq-000030,5.544834981,dhq-000030
dhq-000010,dhq-000031,4.869660966,dhq-000031
dhq-000010,dhq-000032,9.219188981,dhq-000032
dhq-000010,dhq-000033,5.804713893,dhq-000033
dhq-000010,dhq-000034,6.573842081,dhq-000034
dhq-000010,dhq-000035,6.248902138,dhq-000035
dhq-000010,dhq-000036,4.859272752,dhq-000036
dhq-000010,dhq-000037,4.524633478,dhq-000037
dhq-000010,dhq-000038,5.684639225,dhq-000038
dhq-000010,dhq-000039,5.890970293,dhq-000039
dhq-000010,dhq-000040,5.601730599,dhq-000040
dhq-000010,dhq-000041,3.940602566,dhq-000041
dhq-000010,dhq-000042,5.907718751,dhq-000042
dhq-000010,dhq-000043,3.217587262,dhq-000043
dhq-000010,dhq-000044,7.026263481,dhq-000044
dhq-000010,dhq-000045,4.35379044,dhq-000045
dhq-000010,dhq-000046,3.364589527,dhq-000046
dhq-000010,dhq-000047,5.369842399,dhq-000047
dhq-000010,dhq-000048,4.378820971,dhq-000048
dhq-000010,dhq-000049,5.317810423,dhq-000049
dhq-000010,dhq-000050,4.982066459,dhq-000050
dhq-000010,dhq-000051,5.471847775,dhq-000051
dhq-000010,dhq-000052,5.468093945,dhq-000052
dhq-000010,dhq-000053,5.524314109,dhq-000053
dhq-000010,dhq-000054,3.548916321,dhq-000054
dhq-000010,dhq-000055,4.587302615,dhq-000055
dhq-000010,dhq-000056,4.727830125,dhq-000056
dhq-000010,dhq-000057,4.951165091,dhq-000057
dhq-000010,dhq-000058,4.430768474,dhq-000058
dhq-000010,dhq-000059,4.619843795,dhq-000059
dhq-000010,dhq-000060,4.469243015,dhq-000060
dhq-000010,dhq-000061,5.4493026,dhq-000061
dhq-000010,dhq-000062,5.4388448,dhq-000062
dhq-000010,dhq-000063,3.94548451,dhq-000063
dhq-000010,dhq-000064,7.036379058,dhq-000064
dhq-000010,dhq-000065,5.403984329,dhq-000065
dhq-000010,dhq-000066,3.989956252,dhq-000066
dhq-000010,dhq-000067,5.673596138,dhq-000067
